date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3,Amendment
12-Feb-10,2/12/2010,Retail Sales Ex Auto and Gas,Jan,0.005,0.006,-0.003,0.005,60.6299,RSTAXAG% Index,0.0048,0.009,0,M,16.0,8:30,0.23,0.44,2/12/2010,8:30,,
12-Feb-10,2/12/2010,U. of Mich. Sentiment P,Feb P,75,73.7,74.4,,94.4882,CONSSENT Index,74.57,78,70,M,74.0,9:55,1.44,-0.9,2/12/2010,9:55,, P
12-Feb-10,2/12/2010,Business Inventories,Dec,0.002,-0.002,0.004,0.007,38.5827,MTIBCHNG Index,0.0016,0.007,-0.004,M,58.0,10:00,0.3,-1.34,2/12/2010,10:00,,
16-Feb-10,2/16/2010,Empire Manufacturing,Feb,18,24.9,15.9,15.1,82.6772,EMPRGBCI Index,17.58,28,7.5,M,49.0,8:30,3.44,2.01,2/16/2010,8:30,,
16-Feb-10,2/16/2010,Total Net TIC Flows,Dec,50.0,60.9,26.6,27.3,64.5669,FRNTTNET Index,41.67,50.0,25.0,M,3.0,9:00,11.79,0.92,2/16/2010,9:00,,
16-Feb-10,2/16/2010,Net Long-term TIC Flows,Dec,35.4,63.3,126.8,126.4,72.4409,FRNTTOTL Index,38.51,68.2,15.0,M,7.0,9:00,17.84,1.56,2/16/2010,9:00,,
16-Feb-10,2/16/2010,NAHB Housing Market Index,Feb,16,17,15,,45.6693,USHBMIDX Index,15.61,17,14,M,46.0,1:00,0.67,1.48,2/16/2010,13:00,,
16-Feb-10,2/16/2010,ABC Consumer Confidence,14-Feb,,-49,-48,,0.0,ACNFCOMF Index,,,,W,1.0,5:00,,,2/16/2010,17:00,,
16-Feb-10,2/16/2010,Bloomberg Consumer Comfort,14-Feb,,-49,-48,26,66.9291,COMFCOMF Index,,,,W,1.0,5:00,,,2/16/2010,17:00,,
17-Feb-10,2/17/2010,MBA Mortgage Applications,12-Feb,,-0.021,-0.012,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,2/17/2010,7:00,,
17-Feb-10,2/17/2010,Import Price Index YoY,Jan,0.108,0.115,0.086,,35.4331,IMP1YOY% Index,0.1072,0.118,0.099,M,9.0,8:30,0.55,1.28,2/17/2010,8:30,,
17-Feb-10,2/17/2010,Building Permits MoM,Jan,-0.051,-0.049,0.109,0.066,26.7717,NHCHATCH Index,-0.0595,0.026,-0.173,M,48.0,8:30,3.79,0.04,2/17/2010,8:30,,
17-Feb-10,2/17/2010,Housing Starts MoM,Jan,0.041,0.028,-0.04,-0.012,27.5591,NHCHSTCH Index,0.0463,0.257,-0.049,M,77.0,8:30,4.04,-0.33,2/17/2010,8:30,,
17-Feb-10,2/17/2010,Import Price Index MoM,Jan,0.01,0.014,0,0.002,77.1654,IMP1CHNG Index,0.0092,0.018,0,M,53.0,8:30,0.39,1.02,2/17/2010,8:30,,
17-Feb-10,2/17/2010,Housing Starts,Jan,580,591,557,581,88.9764,NHSPSTOT Index,582.79,700,530,M,77.0,8:30,22.53,0.49,2/17/2010,8:30,,
17-Feb-10,2/17/2010,Building Permits,Jan,620,621,653,664,62.2835,NHSPATOT Index,614.15,670,540,M,48.0,8:30,24.77,0.04,2/17/2010,8:30,,
17-Feb-10,2/17/2010,Capacity Utilization,Jan,0.726,0.726,0.72,0.699,62.8346,CPTICHNG Index,0.726,0.73,0.722,M,63.0,9:15,0.21,0.0,2/17/2010,9:15,,
17-Feb-10,2/17/2010,Industrial Production MoM,Jan,0.007,0.009,0.006,0.003,89.7638,IP CHNG Index,0.0074,0.014,0.003,M,78.0,9:15,0.21,0.96,2/17/2010,9:15,,
17-Feb-10,2/17/2010,Monthly Budget Statement,Jan,-46.0,-42.6,-63.5,-91.4,75.5906,FDDSSD Index,-51.66,-43.0,-94.8,M,33.0,2:00,11.77,0.29,2/17/2010,14:00,,
17-Feb-10,2/17/2010,Minutes of FOMC Meeting,,,,,,0.0,,,,,,,2:00,,,2/17/2010,14:00,,
17-Feb-10,2/17/2010,FOMC Meeting Minutes,27-Jan,,,,,22.8346,FEDMMINU Index,,,,D,0.0,2:00,,,2/17/2010,14:00,,
18-Feb-10,2/18/2010,PPI Ex Food and Energy YoY,Jan,0.008,0.01,0.009,,0.0,PPI XYOY Index,0.0082,0.011,0.007,M,27.0,8:30,0.1,2.04,2/18/2010,8:30,,
18-Feb-10,2/18/2010,PPI MoM,Jan,0.008,0.014,0.002,0.003,0.0,PPI CHNG Index,0.0079,0.014,0.002,M,75.0,8:30,0.24,2.51,2/18/2010,8:30,,
18-Feb-10,2/18/2010,Initial Jobless Claims,13-Feb,438,473,440,466,98.4252,INJCJC Index,436.36,480,400,W,42.0,8:30,18.33,1.94,2/18/2010,8:30,,
18-Feb-10,2/18/2010,PPI YoY,Jan,0.044,0.046,0.044,0.043,0.0,PPI YOY Index,0.0445,0.053,0.039,M,30.0,8:30,0.28,0.71,2/18/2010,8:30,,
18-Feb-10,2/18/2010,Continuing Claims,6-Feb,4500,4563,4538,4796,68.8976,INJCSP Index,4513.82,4550,4500,W,11.0,8:30,18.6,3.39,2/18/2010,8:30,,
18-Feb-10,2/18/2010,PPI Ex Food and Energy MoM,Jan,0.001,0.003,0,0,0.0,PXFECHNG Index,0.0014,0.005,-0.001,M,71.0,8:30,0.09,2.23,2/18/2010,8:30,,
18-Feb-10,2/18/2010,Leading Index,Jan,0.005,0.003,0.011,0.01,83.4646,LEI CHNG Index,0.0044,0.01,-0.004,M,58.0,10:00,0.24,-0.85,2/18/2010,10:00,,
18-Feb-10,2/18/2010,Philadelphia Fed Business Outlook,Feb,17,17.6,15.2,12.9,78.7402,OUTFGAF Index,16.62,23,0,M,58.0,10:00,3.9,0.15,2/18/2010,10:00,,
19-Feb-10,2/19/2010,CPI Core Index SA,Jan,221.175,220.463,220.774,220.881,40.1575,CPUPAXFE Index,221.16,221.216,221.1,M,3.0,8:30,0.05,-14.82,2/19/2010,8:30,,
19-Feb-10,2/19/2010,CPI MoM,Jan,0.003,0.002,0.001,0.001,96.06299999999999,CPI CHNG Index,0.003,0.006,0,M,78.0,8:30,0.1,-1.03,2/19/2010,8:30,,
19-Feb-10,2/19/2010,CPI Ex Food and Energy YoY,Jan,0.018,0.016,0.018,,54.3307,CPI XYOY Index,0.0174,0.018,0.016,M,37.0,8:30,0.06,-3.12,2/19/2010,8:30,,
19-Feb-10,2/19/2010,CPI YoY,Jan,0.028,0.026,0.027,,70.0787,CPI YOY Index,0.0275,0.03,0.016,M,39.0,8:30,0.21,-0.95,2/19/2010,8:30,,
19-Feb-10,2/19/2010,CPI Ex Food and Energy MoM,Jan,0.001,-0.001,0.001,,76.8504,CPUPXCHG Index,0.0013,0.002,0,M,77.0,8:30,0.06,-3.53,2/19/2010,8:30,,
19-Feb-10,2/19/2010,CPI Index NSA,Jan,217.053,216.687,215.949,,37.0079,CPURNSA Index,217.1,217.521,216.9,M,6.0,8:30,0.2,-1.86,2/19/2010,8:30,,
19-Feb-10,2/19/2010,Mortgage Delinquencies,4Q,,0.0947,0.0964,,34.6457,DLQTDLQT Index,,,,Q,0.0,10:00,,,2/19/2010,10:00,,
22-Feb-10,2/22/2010,Chicago Fed Nat Activity Index,Jan,-0.19,0.02,-0.61,-0.33,62.9921,CFNAI Index,-0.26,-0.1,-0.5,M,3.0,8:30,0.17,1.23,2/22/2010,8:30,,
22-Feb-10,2/22/2010,Dallas Fed Manf. Activity,Feb,10,-0.1,8.3,6.6,63.7795,DFEDGBA Index,9.98,12,8,M,6.0,10:30,1.28,-7.9,2/22/2010,10:30,,
23-Feb-10,2/23/2010,S&P CoreLogic CS US HPI YoY NSA,Dec,-0.012,-0.0251,-0.0886,-0.0759,33.8583,SPCSUSAY Index,-0.0204,0,-0.052,M,7.0,9:00,1.58,-0.83,2/23/2010,9:00,,
23-Feb-10,2/23/2010,S&P CoreLogic CS US HPI NSA Index,Dec,,136.09,137.19,149.63,33.0709,SPCSUSA Index,,,,M,2.0,9:00,,,2/23/2010,9:00,,
23-Feb-10,2/23/2010,S&P CoreLogic CS 20-City YoY NSA,Dec,-0.031,-0.0308,-0.0532,-0.0539,40.9449,SPCS20Y% Index,-0.0321,-0.025,-0.053,M,27.0,9:00,0.6,0.03,2/23/2010,9:00,,
23-Feb-10,2/23/2010,S&P CoreLogic CS 20-City NSA Index,Dec,146.3,145.9,146.28,146.17,43.3071,SPCS20 Index,146.15,146.44,145.7,M,3.0,9:00,0.32,-1.25,2/23/2010,9:00,,
23-Feb-10,2/23/2010,S&P CoreLogic CS 20-City MoM SA,Dec,0.001,0.0032,0.0024,0.0046,24.4094,SPCS20SM Index,0.0009,0.008,-0.004,M,17.0,9:00,0.3,0.74,2/23/2010,9:00,,
23-Feb-10,2/23/2010,Conf. Board Consumer Confidence,Feb,55,46,55.9,56.5,93.7008,CONCCONF Index,55.17,59,50.9,M,68.0,10:00,1.3,-6.91,2/23/2010,10:00,,
23-Feb-10,2/23/2010,Richmond Fed Manufact. Index,Feb,2,2,-2,10,70.8661,RCHSINDX Index,2,5,0,M,6.0,10:00,1.91,0.26,2/23/2010,10:00,,
23-Feb-10,2/23/2010,Bloomberg Consumer Comfort,21-Feb,-49,-50,-49,25,66.9291,COMFCOMF Index,-48.67,-48,-49,W,3.0,5:00,0.47,-2.12,2/23/2010,17:00,,
23-Feb-10,2/23/2010,ABC Consumer Confidence,21-Feb,-49,-50,-49,,0.0,ACNFCOMF Index,-48.67,-48,-49,W,3.0,5:00,0.47,-2.12,2/23/2010,17:00,,
24-Feb-10,2/24/2010,MBA Mortgage Applications,19-Feb,,-0.085,-0.021,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,2/24/2010,7:00,,
24-Feb-10,2/24/2010,New Home Sales MoM,Jan,0.035,-0.112,-0.076,-0.061,46.4567,NHSLCHNG Index,0.0384,0.129,-0.05,M,72.0,10:00,3.13,-4.7,2/24/2010,10:00,,
24-Feb-10,2/24/2010,New Home Sales,Jan,354,309,342,352,91.3386,NHSLTOT Index,355.13,386,325,M,72.0,10:00,10.7,-4.2,2/24/2010,10:00,,
25-Feb-10,2/25/2010,Durable Goods Orders,Jan,0.015,0.03,0.003,-0.012,92.9134,DGNOCHNG Index,0.0141,0.05,-0.005,M,72.0,8:30,0.91,1.71,2/25/2010,8:30,,
25-Feb-10,2/25/2010,Continuing Claims,13-Feb,4570,4617,4563,4838,68.8976,INJCSP Index,4563.85,4600,4500,W,13.0,8:30,32.8,1.43,2/25/2010,8:30,,
25-Feb-10,2/25/2010,Durables Ex Transportation,Jan,0.01,-0.006,0.009,0.015,74.3307,DGNOXTCH Index,0.0095,0.02,-0.018,M,42.0,8:30,0.61,-2.64,2/25/2010,8:30,,
25-Feb-10,2/25/2010,Initial Jobless Claims,20-Feb,460,496,473,489,98.4252,INJCJC Index,459.33,500,425,W,43.0,8:30,14.71,2.45,2/25/2010,8:30,,
25-Feb-10,2/25/2010,FHFA House Price Index MoM,Dec,0.004,-0.016,0.007,0.003,68.5039,HPIMMOM% Index,0.0039,0.009,0.002,M,14.0,10:00,0.17,-11.59,2/25/2010,10:00,,
25-Feb-10,2/25/2010,House Price Purchase Index QoQ,4Q,,-0.001,0.002,-0.005,29.1339,HPI PURQ Index,,,,Q,2.0,10:00,,,2/25/2010,10:00,,
26-Feb-10,2/26/2010,Core PCE QoQ S,4Q S,0.014,0.016,0.014,0.025,67.7953,GDPCPCEC Index,0.014,0.014,0.014,Q,17.0,8:30,0.0,,2/26/2010,8:30,, S
26-Feb-10,2/26/2010,GDP Annualized QoQ S,4Q S,0.057,0.059,0.057,0.045,96.8504,GDP CQOQ Index,0.0567,0.063,0.042,Q,76.0,8:30,0.33,0.6,2/26/2010,8:30,, S
26-Feb-10,2/26/2010,Personal Consumption S,4Q S,0.02,0.017,0.02,-0.006,67.7953,GDPCTOT% Index,0.0204,0.022,0.019,Q,14.0,8:30,0.08,-3.66,2/26/2010,8:30,, S
26-Feb-10,2/26/2010,GDP Price Index S,4Q S,0.006,0.004,0.006,0.015,77.4803,GDP PIQQ Index,0.0062,0.014,0.005,Q,37.0,8:30,0.13,-1.51,2/26/2010,8:30,, S
26-Feb-10,2/26/2010,MNI Chicago PMI,Feb,59.7,62.6,61.5,59,81.8898,CHPMINDX Index,59.63,64.3,55,M,52.0,9:45,1.89,1.56,2/26/2010,9:45,,
26-Feb-10,2/26/2010,U. of Mich. Sentiment F,Feb F,73.9,73.6,73.7,73.6,94.4882,CONSSENT Index,73.78,75,72.2,M,60.0,9:55,0.55,-0.55,2/26/2010,9:55,, F
26-Feb-10,2/26/2010,Existing Home Sales MoM,Jan,0.009,-0.072,-0.167,-0.191,49.6063,ETSLMOM Index,0.0067,0.101,-0.075,M,70.0,10:00,2.51,-3.23,2/26/2010,10:00,,
26-Feb-10,2/26/2010,Existing Home Sales,Jan,5.50,5.05,5.45,4.40,88.189,ETSLTOTL Index,5.49,6.00,5.04,M,70.0,10:00,0.14,-3.28,2/26/2010,10:00,,
26-Feb-10,2/26/2010,ISM Milwaukee,Feb,,56,56,,0.0,MAPMINDX Index,,,,M,2.0,10:00,,,2/26/2010,10:00,,
1-Mar-10,3/1/2010,PCE Core Deflator YoY,Jan,0.014,0.014,0.015,0.016,50.3937,PCE CYOY Index,0.0139,0.016,0.012,M,22.0,8:30,0.11,0.0,3/1/2010,8:30,,
1-Mar-10,3/1/2010,PCE Deflator YoY,Jan,0.022,0.021,0.021,0.022,41.7323,PCE DEFY Index,0.0216,0.022,0.02,M,14.0,8:30,0.06,-1.61,3/1/2010,8:30,,
1-Mar-10,3/1/2010,Personal Spending,Jan,0.004,0.005,0.002,0.006,85.8268,PCE CRCH Index,0.0039,0.006,0.002,M,61.0,8:30,0.09,1.07,3/1/2010,8:30,,
1-Mar-10,3/1/2010,Personal Income,Jan,0.004,0.001,0.004,0.006,85.8268,PITLCHNG Index,0.0041,0.006,0.002,M,56.0,8:30,0.09,-3.41,3/1/2010,8:30,,
1-Mar-10,3/1/2010,PCE Core Deflator MoM,Jan,0,0,0.001,0.001,60.0787,PCE CMOM Index,0.0001,0.002,-0.001,M,44.0,8:30,0.07,0.0,3/1/2010,8:30,,
1-Mar-10,3/1/2010,ISM Manufacturing,Feb,57.9,56.5,58.4,56.3,95.2756,NAPMPMI Index,57.86,60.7,55,M,66.0,10:00,0.98,-1.43,3/1/2010,10:00,,
1-Mar-10,3/1/2010,ISM Prices Paid,Feb,68,67,70,68,74.0157,NAPMPRIC Index,66.61,70,52,M,15.0,10:00,4.23,-0.24,3/1/2010,10:00,,
1-Mar-10,3/1/2010,Construction Spending MoM,Jan,-0.006,-0.006,-0.012,-0.019,80.315,CNSTTMOM Index,-0.0063,0.003,-0.018,M,42.0,10:00,0.44,0.0,3/1/2010,10:00,,
2-Mar-10,3/2/2010,Wards Domestic Vehicle Sales,Feb,8.00,7.91,8.19,8.14,0.0,SAARDTOT Index,7.91,8.80,7.40,M,18.0,5:00,0.3,-0.3,3/2/2010,17:00,,
2-Mar-10,3/2/2010,ABC Consumer Confidence,28-Feb,,-49,-50,,0.0,ACNFCOMF Index,,,,W,2.0,5:00,,,3/2/2010,17:00,,
2-Mar-10,3/2/2010,Wards Total Vehicle Sales,Feb,10.40,10.36,10.82,10.70,44.0945,SAARTOTL Index,10.42,10.90,9.80,M,39.0,5:00,0.24,-0.17,3/2/2010,17:00,,
2-Mar-10,3/2/2010,Bloomberg Consumer Comfort,28-Feb,,-49,-50,25,66.9291,COMFCOMF Index,,,,W,2.0,5:00,,,3/2/2010,17:00,,
3-Mar-10,3/3/2010,MBA Mortgage Applications,26-Feb,,0.146,-0.085,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,3/3/2010,7:00,,
3-Mar-10,3/3/2010,Challenger Job Cuts YoY,Feb,,-0.774,-0.704,,36.2205,CHALYOY% Index,,,,M,1.0,7:30,,,3/3/2010,7:30,,
3-Mar-10,3/3/2010,ADP Employment Change,Feb,-20,-20,-22,-30,87.4016,ADP CHNG Index,-33.13,25,-150,M,31.0,8:15,44.01,0.0,3/3/2010,8:15,,
3-Mar-10,3/3/2010,ISM Services Index,Feb,51,53,50.5,50,79.5276,NAPMNMI Index,50.9,52.9,48.5,M,73.0,10:00,0.77,2.61,3/3/2010,10:00,,
3-Mar-10,3/3/2010,Fed's Beige Book,,,,,,0.0,,,,,,,2:00,,,3/3/2010,14:00,,
4-Mar-10,3/4/2010,Unit Labor Costs F,4Q F,-0.045,-0.059,-0.044,-0.031,37.7953,COSTNFR% Index,-0.047,-0.04,-0.06,Q,55.0,8:30,0.48,-2.94,3/4/2010,8:30,, F
4-Mar-10,3/4/2010,Initial Jobless Claims,27-Feb,470,469,496,500,98.4252,INJCJC Index,470.71,515,440,W,42.0,8:30,13.01,-0.08,3/4/2010,8:30,,
4-Mar-10,3/4/2010,Nonfarm Productivity F,4Q F,0.063,0.069,0.062,0.057,42.5197,PRODNFR% Index,0.0637,0.071,0.057,Q,61.0,8:30,0.27,2.24,3/4/2010,8:30,, F
4-Mar-10,3/4/2010,Continuing Claims,20-Feb,4600,4500,4617,4815,68.8976,INJCSP Index,4606.17,4650,4568,W,12.0,8:30,18.81,-5.32,3/4/2010,8:30,,
4-Mar-10,3/4/2010,ICSC Chain Store Sales YoY,Feb,,0.037,0.03,,0.0,MBRXYOYW Index,,,,M,1.0,9:30,,,3/4/2010,9:30,,
4-Mar-10,3/4/2010,Pending Home Sales MoM,Jan,0.01,-0.076,0.01,-0.031,76.378,USPHTMOM Index,0.0049,0.04,-0.042,M,39.0,10:00,1.91,-4.5,3/4/2010,10:00,,
4-Mar-10,3/4/2010,Pending Home Sales NSA YoY,Jan,,0.088,0.105,0.091,28.3465,USPHTYOY Index,,,,M,1.0,10:00,,,3/4/2010,10:00,,
4-Mar-10,3/4/2010,Factory Orders,Jan,0.018,0.017,0.01,-0.001,85.0394,TMNOCHNG Index,0.0181,0.04,0.005,M,63.0,10:00,0.64,-0.16,3/4/2010,10:00,,
5-Mar-10,3/5/2010,Unemployment Rate,Feb,0.098,0.097,0.097,0.098,89.2913,USURTOT Index,0.0984,0.101,0.095,M,79.0,8:30,0.1,-1.03,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Average Hourly Earnings YoY,Feb,0.02,0.019,0.02,,32.2835,AHE YOY% Index,0.0211,0.027,0.019,M,11.0,8:30,0.21,-0.48,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Change in Nonfarm Payrolls,Feb,-68,-36,-20,2,99.2126,NFP TCH Index,-60.44,30,-150,M,82.0,8:30,44.3,0.71,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Underemployment Rate,Feb,,,,,21.2598,USUDMAER Index,,,,M,0.0,8:30,,,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Change in Manufact. Payrolls,Feb,-15,1,11,-15,69.4488,USMMMNCH Index,-15.95,15,-45,M,21.0,8:30,12.86,1.24,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Average Weekly Hours All Employees,Feb,33.7,33.8,33.9,,25.9843,AWH TOTL Index,33.68,33.9,32.8,M,33.0,8:30,0.22,0.46,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Average Hourly Earnings MoM,Feb,0.002,0.001,0.002,,31.4961,AHE MOM% Index,0.0019,0.004,0.001,M,51.0,8:30,0.06,-1.58,3/5/2010,8:30,,
5-Mar-10,3/5/2010,Consumer Credit,Jan,-4.500,5.000,-1.700,3.447,39.3701,CICRTOT Index,-4.86,2.400,-12.300,M,33.0,3:00,2.89,3.29,3/5/2010,15:00,,
9-Mar-10,3/9/2010,NFIB Small Business Optimism,Feb,90,88,89.3,,61.4173,SBOITOTL Index,90.07,90.2,90,M,3.0,7:30,0.09,-21.21,3/9/2010,7:30,,
9-Mar-10,3/9/2010,IBD/TIPP Economic Optimism,Mar,47.5,45.4,46.8,,0.0,ECONUSIB Index,47.38,48,46.5,M,6.0,10:00,0.63,-3.31,3/9/2010,10:00,,
9-Mar-10,3/9/2010,ABC Consumer Confidence,7-Mar,-48,-49,-49,,0.0,ACNFCOMF Index,-48.25,-48,-49,W,4.0,5:00,0.87,-1.15,3/9/2010,17:00,,
9-Mar-10,3/9/2010,Bloomberg Consumer Comfort,7-Mar,-48,-49,-49,25,66.9291,COMFCOMF Index,-48.25,-48,-49,W,4.0,5:00,0.87,-1.15,3/9/2010,17:00,,
10-Mar-10,3/10/2010,MBA Mortgage Applications,5-Mar,,0.005,0.146,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,3/10/2010,7:00,,
10-Mar-10,3/10/2010,Bloomberg Global Confidence,Mar,,53.78,54.89,,0.0,BPGCGI Index,,,,M,0.0,7:00,,,3/10/2010,7:00,,
10-Mar-10,3/10/2010,Wholesale Inventories MoM,Jan,0.002,-0.002,-0.008,-0.004,81.1024,MWINCHNG Index,0.0015,0.009,-0.005,M,33.0,10:00,0.3,-1.34,3/10/2010,10:00,,
10-Mar-10,3/10/2010,Monthly Budget Statement,Feb,-222.0,-220.9,-193.9,-42.6,75.5906,FDDSSD Index,-215.09,-180.0,-225.0,M,33.0,2:00,12.42,0.09,3/10/2010,14:00,,
11-Mar-10,3/11/2010,Initial Jobless Claims,6-Mar,460,462,469,488,98.4252,INJCJC Index,459.47,480,440,W,45.0,8:30,11.14,0.18,3/11/2010,8:30,,
11-Mar-10,3/11/2010,Trade Balance,Jan,-41.0,-37.3,-40.2,-39.4,84.25200000000001,USTBTOT Index,-40.81,-37.0,-44.0,M,72.0,8:30,1.22,3.03,3/11/2010,8:30,,
11-Mar-10,3/11/2010,Continuing Claims,27-Feb,4500,4558,4500,4767,68.8976,INJCSP Index,4509.92,4600,4450,W,13.0,8:30,41.48,1.4,3/11/2010,8:30,,
11-Mar-10,3/11/2010,Fed's Flow of Funds,,,,,,0.0,,,,,,,12:00,,,3/11/2010,12:00,,
12-Mar-10,3/12/2010,Retail Sales Ex Auto MoM,Feb,0.001,0.008,0.006,0.001,64.4882,RSTAXMOM Index,0.0005,0.006,-0.008,M,68.0,8:30,0.27,2.62,3/12/2010,8:30,,
12-Mar-10,3/12/2010,Retail Sales Ex Auto and Gas,Feb,0.003,0.009,0.006,0,60.6299,RSTAXAG% Index,0.0026,0.005,-0.003,M,17.0,8:30,0.22,2.73,3/12/2010,8:30,,
12-Mar-10,3/12/2010,Retail Sales Advance MoM,Feb,-0.002,0.003,0.005,0,92.126,RSTAMOM Index,-0.0016,0.009,-0.01,M,77.0,8:30,0.31,1.63,3/12/2010,8:30,,
12-Mar-10,3/12/2010,U. of Mich. Sentiment P,Mar P,74,72.5,73.6,,94.4882,CONSSENT Index,73.64,78,71,M,68.0,9:55,1.07,-1.4,3/12/2010,9:55,, P
12-Mar-10,3/12/2010,Business Inventories,Jan,0.001,0,-0.002,0,38.5827,MTIBCHNG Index,0.0013,0.003,-0.001,M,53.0,10:00,0.11,-0.93,3/12/2010,10:00,,
15-Mar-10,3/15/2010,Empire Manufacturing,Mar,22,22.9,24.9,21.5,82.6772,EMPRGBCI Index,22.02,29,15,M,40.0,8:30,3.37,0.26,3/15/2010,8:30,,
15-Mar-10,3/15/2010,Total Net TIC Flows,Jan,,-33.4,60.9,66.0,64.5669,FRNTTNET Index,,,,M,2.0,9:00,,,3/15/2010,9:00,,
15-Mar-10,3/15/2010,Net Long-term TIC Flows,Jan,47.5,19.1,63.3,73.7,72.4409,FRNTTOTL Index,64.13,119.0,42.5,M,4.0,9:00,31.8,-0.89,3/15/2010,9:00,,
15-Mar-10,3/15/2010,Industrial Production MoM,Feb,0,0.001,0.009,0.012,89.7638,IP CHNG Index,-0.0006,0.005,-0.007,M,60.0,9:15,0.3,0.33,3/15/2010,9:15,,
15-Mar-10,3/15/2010,Capacity Utilization,Feb,0.725,0.727,0.726,0.708,62.8346,CPTICHNG Index,0.7255,0.732,0.72,M,53.0,9:15,0.27,0.74,3/15/2010,9:15,,
15-Mar-10,3/15/2010,NAHB Housing Market Index,Mar,17,15,17,,45.6693,USHBMIDX Index,17.12,19,15,M,43.0,1:00,0.84,-2.38,3/15/2010,13:00,,
16-Mar-10,3/16/2010,Import Price Index MoM,Feb,-0.002,-0.003,0.014,0.012,77.1654,IMP1CHNG Index,-0.0016,0.007,-0.01,M,49.0,8:30,0.4,-0.25,3/16/2010,8:30,,
16-Mar-10,3/16/2010,Housing Starts MoM,Feb,-0.036,-0.059,0.028,0.057,27.5591,NHCHSTCH Index,-0.0399,0.032,-0.137,M,71.0,8:30,2.83,-0.83,3/16/2010,8:30,,
16-Mar-10,3/16/2010,Import Price Index YoY,Feb,0.113,0.112,0.115,0.114,35.4331,IMP1YOY% Index,0.1123,0.116,0.106,M,10.0,8:30,0.33,-0.15,3/16/2010,8:30,,
16-Mar-10,3/16/2010,Housing Starts,Feb,570,575,591,614,88.9764,NHSPSTOT Index,567.43,610,510,M,71.0,8:30,16.75,0.3,3/16/2010,8:30,,
16-Mar-10,3/16/2010,Building Permits MoM,Feb,-0.034,-0.016,-0.049,-0.042,26.7717,NHCHATCH Index,-0.0312,0.021,-0.116,M,48.0,8:30,2.68,0.67,3/16/2010,8:30,,
16-Mar-10,3/16/2010,Building Permits,Feb,601,612,621,636,62.2835,NHSPATOT Index,602.65,635,550,M,47.0,8:30,16.81,0.65,3/16/2010,8:30,,
16-Mar-10,3/16/2010,FOMC Rate Decision (Upper Bound),16-Mar,0.0025,0.0025,0.0025,,97.6378,FDTR Index,0.0025,0.0025,0.0025,D,90.0,2:15,0.0,,3/16/2010,14:15,,
16-Mar-10,3/16/2010,Bloomberg Consumer Comfort,14-Mar,,-43,-49,26,66.9291,COMFCOMF Index,,,,W,2.0,5:00,,,3/16/2010,17:00,,
16-Mar-10,3/16/2010,ABC Consumer Confidence,14-Mar,,-43,-49,,0.0,ACNFCOMF Index,,,,W,2.0,5:00,,,3/16/2010,17:00,,
17-Mar-10,3/17/2010,MBA Mortgage Applications,12-Mar,,-0.019,0.005,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,3/17/2010,7:00,,
17-Mar-10,3/17/2010,PPI Ex Food and Energy MoM,Feb,0.001,0.001,0.003,0.002,0.0,PXFECHNG Index,0.001,0.003,-0.002,M,68.0,8:30,0.08,0.0,3/17/2010,8:30,,
17-Mar-10,3/17/2010,PPI MoM,Feb,-0.002,-0.006,0.014,0.01,0.0,PPI CHNG Index,-0.0023,0.005,-0.006,M,70.0,8:30,0.21,-1.87,3/17/2010,8:30,,
17-Mar-10,3/17/2010,PPI Ex Food and Energy YoY,Feb,0.01,0.01,0.01,,0.0,PPI XYOY Index,0.0102,0.017,0.009,M,25.0,8:30,0.16,0.0,3/17/2010,8:30,,
17-Mar-10,3/17/2010,PPI YoY,Feb,0.049,0.044,0.046,0.045,0.0,PPI YOY Index,0.0493,0.054,0.044,M,27.0,8:30,0.23,-2.19,3/17/2010,8:30,,
18-Mar-10,3/18/2010,CPI Core Index SA,Feb,,220.579,220.463,220.633,40.1575,CPUPAXFE Index,,,,M,2.0,8:30,,,3/18/2010,8:30,,
18-Mar-10,3/18/2010,CPI Index NSA,Feb,217.043,216.741,216.687,,37.0079,CPURNSA Index,217.06,217.2,216.99,M,6.0,8:30,0.08,-3.94,3/18/2010,8:30,,
18-Mar-10,3/18/2010,CPI Ex Food and Energy MoM,Feb,0.001,0.001,-0.001,-0.001,76.8504,CPUPXCHG Index,0.001,0.002,-0.001,M,76.0,8:30,0.06,0.0,3/18/2010,8:30,,
18-Mar-10,3/18/2010,CPI YoY,Feb,0.023,0.021,0.026,,70.0787,CPI YOY Index,0.0227,0.024,0.021,M,41.0,8:30,0.08,-2.51,3/18/2010,8:30,,
